SITE,SITECODE,TREAT,SPP,DBH,CAN,BROWSE,UNDERSTORY,START_END,STEM_TYPE,QUAD
STEESE,36_3,3,PIME,5.6,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.5,0,N,ROAC,,IND,2
STEESE,36_3,3,PIME,7.8,0,N,ROAC,,IND,2
STEESE,36_3,3,PIME,5.2,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.9,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,4.4,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5.2,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,3.9,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.4,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.4,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,7.3,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,8.3,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,6.8,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5.6,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,2.5,0,N,ROAC,,IND,2
STEESE,36_3,3,PIME,5.4,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,2.1,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,10.3,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,10.4,0,N,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.5,100,N,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.5,90,N,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.3,100,N,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.7,0,Y,LEGR,,IND,2
STEESE,36_3,3,SALIX,0.4,0,Y,VAUL,,IND,2
STEESE,36_3,3,PIME,0.9,100,N,VAVI,,IND,2
STEESE,36_3,3,PIME,8.2,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,0.6,100,N,VAUL,,IND,2
STEESE,36_3,3,PIME,10.4,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,6.6,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,4.8,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.7,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,11,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,8.1,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,4.5,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,9.2,0,N,VAVI,,IND,2
STEESE,36_3,3,PIME,5.5,0,N,EQSC,,IND,2
STEESE,36_3,3,PIME,7.6,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,1.7,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,6.7,0,N,EQSC,,IND,2
STEESE,36_3,3,PIME,4.3,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,14.4,0,N,LEGR,,IND,2
STEESE,36_3,3,PIME,2.4,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,6.4,0,N,VAUL,,IND,2
STEESE,36_3,3,PIME,4.1,0,N,LEGR,,IND,2
STEESE,20_1,1,SALIX,8.1,100,N,VAVI,START,CLUMP,2
STEESE,20_1,1,SALIX,1,100,N,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,0.7,100,N,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,0.7,100,Y,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,1.1,100,Y,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,1.2,100,Y,VAVI,END,CLUMP,2
STEESE,20_1,1,PIME,3.5,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,4.5,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,12.3,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,2.9,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,3.3,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,6.2,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,7.8,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,6.6,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,3.7,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,7.5,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,2.1,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,3.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,1.4,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,2.6,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,5.8,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,5.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,4.8,0,N,EQAR,,IND,2
STEESE,20_1,1,PIME,2,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,4.7,0,N,EQAR,,IND,2
STEESE,20_1,1,PIME,6.4,0,N,EQAR,,IND,2
STEESE,20_1,1,PIME,3.7,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,6,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,1.1,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,2.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,1.4,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,3.1,0,N,ROAC,,IND,2
STEESE,20_1,1,PIME,2.3,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,1.6,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,1.9,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,2.9,0,N,VAUL,,IND,2
STEESE,20_1,1,PIME,2,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,3.7,0,N,ROAC,,IND,2
STEESE,20_1,1,PIME,1.6,0,N,GRASS,,IND,2
STEESE,20_1,1,PIME,2.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,1.9,0,N,VAVI,,IND,2
STEESE,20_1,1,SALIX,0.6,95,N,LEGR,START,CLUMP,2
STEESE,20_1,1,SALIX,0.4,80,N,LEGR,END,CLUMP,2
STEESE,20_1,1,PIME,4.8,0,N,VAUL,,IND,2
STEESE,20_1,1,SALIX,0.4,80,N,LEGR,START,CLUMP,2
STEESE,20_1,1,SALIX,0.3,0,Y,LEGR,,CLUMP,2
STEESE,20_1,1,SALIX,0.9,90,N,LEGR,END,CLUMP,2
STEESE,20_1,1,PIME,2.8,0,N,VAUL,,IND,2
STEESE,20_1,1,SALIX,0.7,90,Y,VAUL,,IND,2
STEESE,20_1,1,SALIX,0.8,80,N,VAVI,START,CLUMP,2
STEESE,20_1,1,SALIX,0.3,100,N,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,0.5,0,Y,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,0.8,100,Y,VAVI,,CLUMP,2
STEESE,20_1,1,SALIX,0.7,100,Y,VAVI,END,CLUMP,2
STEESE,20_1,1,SALIX,0.4,5,Y,VAVI,,IND,2
STEESE,20_1,1,SALIX,0.1,100,N,VAUL,,IND,2
STEESE,20_1,1,PIME,8.2,0,N,VAUL,,IND,2
STEESE,20_1,1,PIME,6.6,0,N,VAUL,,IND,2
STEESE,20_1,1,PIME,2.2,0,N,GRASS,,IND,2
STEESE,20_1,1,PIME,4.8,0,N,GRASS,,IND,2
STEESE,20_1,1,PIME,6.3,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,5.6,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,8.9,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,6.5,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,3.9,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,8.7,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,2.9,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,3.3,0,N,VAUL,,IND,2
STEESE,20_1,1,PIME,8.6,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,3.2,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,5.9,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,5,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,6.4,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,3.7,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,4.2,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,0.3,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,7.9,0,N,MOSS,,IND,2
STEESE,20_1,1,PIME,8.9,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,8.2,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,2.3,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,5.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,8.5,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,2.6,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,8.6,0,N,ROAC,,IND,2
STEESE,20_1,1,PIME,9.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,8.9,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,11.6,0,N,MOSS,,IND,2
STEESE,20_1,1,PIME,9.3,0,N,MOSS,,IND,2
STEESE,20_1,1,PIME,6.8,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,9,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,6.5,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,10.5,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,7.3,0,N,VAUL,,IND,2
STEESE,20_1,1,PIME,2.4,0,N,VAVI,,IND,2
STEESE,20_1,1,PIME,9,0,N,LEGR,,IND,2
STEESE,20_1,1,PIME,5.2,0,N,VAVI,,IND,2
STEESE,4_2,2,PIME,2,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,3,0,N,EQAR,,IND,1
STEESE,4_2,2,PIME,1.8,0,N,CHAN,,IND,1
STEESE,4_2,2,PIME,1.5,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,0.6,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.8,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.3,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,1.8,0,N,EQAR,,IND,1
STEESE,4_2,2,PIME,2.2,0,N,EQAR,,IND,1
STEESE,4_2,2,PIME,0.8,0,N,EQAR,,IND,1
STEESE,4_2,2,PIME,0.5,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,2.1,0,Y,VAUL,,IND,1
STEESE,4_2,2,PIME,1.9,0,Y,VAUL,,IND,1
STEESE,4_2,2,PIME,1.6,0,Y,EQAR,,IND,1
STEESE,4_2,2,PIME,1.8,0,Y,EQAR,,IND,1
STEESE,4_2,2,BENE,1.3,100,Y,GRASS,,IND,1
STEESE,4_2,2,PIME,2,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,0.9,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,2.3,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,3.6,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.2,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.8,0,Y,LEGR,,IND,1
STEESE,4_2,2,PIME,0.8,0,Y,VAUL,,IND,1
STEESE,4_2,2,PIME,2,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,3.4,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,2.9,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,2.9,0,N,CHAN,,IND,1
STEESE,4_2,2,PIME,1.9,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.4,0,N,CHAN,,IND,1
STEESE,4_2,2,PIME,2,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,3.3,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,1.9,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,2.5,0,N,CHAN,,IND,1
STEESE,4_2,2,PIME,1.4,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1,0,N,CHAN,,IND,1
STEESE,4_2,2,PIME,2.8,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,3.7,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.7,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,2,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,1.7,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,1.6,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.6,0,N,LITTER,,IND,1
STEESE,4_2,2,PIME,0.9,0,Y,GRASS,,IND,1
STEESE,4_2,2,PIME,2.1,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,1.7,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.3,0,Y,VAUL,,IND,1
STEESE,4_2,2,PIME,2.1,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,0.9,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.6,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.5,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.1,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,2,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.1,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.3,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,1.4,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,2.7,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,1.8,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,0.7,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,1.6,0,N,VAUL,,IND,1
STEESE,4_2,2,BENE,0.5,95,N,PEFR,,IND,1
STEESE,4_2,2,BENE,0.7,100,N,GRASS,,IND,1
STEESE,4_2,2,PIME,0.8,0,N,GRASS,,IND,1
STEESE,4_2,2,BENE,0.7,90,N,GRASS,,IND,1
STEESE,4_2,2,BENE,0.6,90,N,GRASS,,IND,1
STEESE,4_2,2,PIME,0.4,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,2.7,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.2,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.6,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.6,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,2,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,2.4,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.7,0,N,CHAN,,IND,1
STEESE,4_2,2,PIME,1.3,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.3,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,0.8,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,2.6,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,0.7,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.5,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,3.1,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.3,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.7,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,1.3,0,N,EQAR,,IND,1
STEESE,4_2,2,PIME,1.8,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.9,0,N,EQSC,,IND,1
STEESE,4_2,2,PIME,2.5,0,N,VAVI,,IND,1
STEESE,4_2,2,PIME,2,0,N,GRASS,,IND,1
STEESE,4_2,2,PIME,1.9,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.1,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,0.7,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,9.6,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.3,0,N,MOSS,,IND,1
STEESE,4_2,2,PIME,1.1,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,1.5,0,N,VAVI,,IND,1
STEESE,4_2,2,PIME,2.7,0,N,LEGR,,IND,1
STEESE,4_2,2,PIME,2.6,0,N,GRASS,,IND,1
STEESE,4_2,2,BENE,0.1,100,N,MOSS,,IND,1
STEESE,4_2,2,BENE,0.1,100,N,VAVI,,IND,1
STEESE,4_2,2,PIME,1,0,N,VAUL,,IND,1
STEESE,4_2,2,PIME,3.4,0,N,EQAR,,IND,1
STEESE,3_2,2,PIME,10.2,0,N,EQSC,,IND,2
STEESE,3_2,2,PIME,2.5,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,6.4,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,6.9,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,6.5,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,6.2,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.7,100,N,GRASS,,IND,2
STEESE,3_2,2,PIME,6.6,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,0.8,0,N,VAVI,,IND,2
STEESE,3_2,2,PIME,2.5,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,0.5,0,N,EQAR,,IND,2
STEESE,3_2,2,PIME,2,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,2.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,3.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.1,0,N,EQAR,,IND,2
STEESE,3_2,2,PIME,0.8,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.8,0,N,LEGR,,IND,2
STEESE,3_2,2,PIME,1.8,0,N,LEGR,,IND,2
STEESE,3_2,2,PIME,1.5,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.8,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,0.5,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.9,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.6,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,4.3,0,N,GRASS,,IND,2
STEESE,3_2,2,BENE,0.1,100,N,LITTER,,IND,2
STEESE,3_2,2,ARCTO,0.5,100,N,GRASS,,IND,2
STEESE,3_2,2,ARCTO,0.3,100,N,GRASS,,IND,2
STEESE,3_2,2,BENE,0.3,100,N,GRASS,,IND,2
STEESE,3_2,2,BENE,0.4,90,N,GRASS,,IND,2
STEESE,3_2,2,BENE,0.7,75,Y,GRASS,START,CLUMP,2
STEESE,3_2,2,BENE,1.3,45,Y,GRASS,,CLUMP,2
STEESE,3_2,2,BENE,1.2,80,Y,GRASS,END,CLUMP,2
STEESE,3_2,2,POTR,0.2,90,N,GRASS,,IND,2
STEESE,3_2,2,BENE,0.5,60,Y,CHAN,,IND,2
STEESE,3_2,2,PIME,2.1,0,N,VAUL,,IND,2
STEESE,3_2,2,BENE,0.5,10,N,VAUL,,IND,2
STEESE,3_2,2,BENE,1.7,80,Y,LEGR,,IND,2
STEESE,3_2,2,BENE,1.4,75,Y,VAVI,,IND,2
STEESE,3_2,2,PIME,1.5,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,3.8,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.6,100,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.5,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.9,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,2.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.7,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,7.6,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.6,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,3,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,2.7,0,N,LEGR,,IND,2
STEESE,3_2,2,PIME,0.9,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,1.2,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,1.5,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,10.4,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,6.3,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.7,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.3,0,N,LEGR,,IND,2
STEESE,3_2,2,PIME,1,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,0.5,0,N,EQAR,,IND,2
STEESE,3_2,2,PIME,2.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.6,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.3,0,N,LEGR,,IND,2
STEESE,3_2,2,PIME,1.4,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,2,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,2.4,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,2.6,0,N,EQAR,,IND,2
STEESE,3_2,2,PIME,2.2,0,N,EQAR,,IND,2
STEESE,3_2,2,PIME,3.8,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,2.3,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,2.7,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,2.9,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,3.8,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.8,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.5,0,N,MOSS,,IND,2
STEESE,3_2,2,PIME,1.6,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,1.8,0,N,GRASS,,IND,2
STEESE,3_2,2,POTR,0.1,0,N,GRASS,,IND,2
STEESE,3_2,2,POTR,0.1,100,N,GRASS,,IND,2
STEESE,3_2,2,BENE,1.1,100,N,GRASS,,IND,2
STEESE,3_2,2,ARCTO,0.2,100,N,GRASS,,IND,2
STEESE,3_2,2,BENE,0.2,100,N,GRASS,,IND,2
STEESE,3_2,2,POTR,0.4,100,N,GRASS,,IND,2
STEESE,3_2,2,PIME,0.6,0,N,GRASS,,IND,2
STEESE,3_2,2,PIME,3.3,0,N,VAUL,,IND,2
STEESE,3_2,2,PIME,3.4,0,N,MOSS,,IND,2
STEESE,3_2,2,BENE,0.7,80,Y,LEGR,,IND,2
STEESE,3_2,2,ARCTO,0.1,100,N,GRASS,,IND,2
STEESE,3_2,2,PIME,3,0,N,EQSC,,IND,2
STEESE,3_2,2,PIME,4.9,0,N,MOSS,,IND,2
STEESE,3_2,2,ARCTO,0.6,65,N,LITTER,START,CLUMP,2
STEESE,3_2,2,ARCTO,0.2,100,N,LITTER,,CLUMP,2
STEESE,3_2,2,ARCTO,0.4,95,N,LITTER,,CLUMP,2
STEESE,3_2,2,ARCTO,0.2,100,N,LITTER,,CLUMP,2
STEESE,3_2,2,ARCTO,0.4,100,N,LITTER,,CLUMP,2
STEESE,3_2,2,ARCTO,0.1,100,N,LITTER,END,CLUMP,2
STEESE,19_2,2,PIME,0.2,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,4.8,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,3.7,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,0.9,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.2,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,1.2,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2.1,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,2.1,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,3.9,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,1.6,0,N,VAUL,,IND,1
STEESE,19_2,2,POTR,0.3,100,N,EQAR,,IND,1
STEESE,19_2,2,PIME,8.9,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,1.8,0,N,LEGR,,IND,1
STEESE,19_2,2,PIME,1.4,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,3.3,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,3,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.2,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.2,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,0.8,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.7,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,1.5,0,N,CHAN,,IND,1
STEESE,19_2,2,PIME,1.4,0,N,CHAN,,IND,1
STEESE,19_2,2,PIME,1.5,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,3,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,0.5,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2.5,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.7,0,N,LEGR,,IND,1
STEESE,19_2,2,PIME,0.4,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2.2,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,3.2,0,N,EQSC,,IND,1
STEESE,19_2,2,PIME,2.2,0,N,EQSC,,IND,1
STEESE,19_2,2,PIME,1.4,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,3.1,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2.6,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2.3,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,0.8,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2.4,0,N,EQSC,,IND,1
STEESE,19_2,2,PIME,1.2,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,2.2,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,1.9,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,2.4,0,N,EQSC,,IND,1
STEESE,19_2,2,SALIX,0.3,0,N,MOSS,,IND,1
STEESE,19_2,2,SALIX,0.3,95,N,MOSS,,IND,1
STEESE,19_2,2,SALIX,0.7,80,N,GRASS,,IND,1
STEESE,19_2,2,SALIX,0.1,100,N,GRASS,,IND,1
STEESE,19_2,2,POTR,0.6,80,N,VAUL,,IND,1
STEESE,19_2,2,PIME,0.7,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,0.2,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,2.9,0,N,EQSC,,IND,1
STEESE,19_2,2,PIME,1.3,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,4.9,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,4.1,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.3,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,1.9,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,6.1,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,3,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,2.7,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,3.4,0,N,CHAN,,IND,1
STEESE,19_2,2,PIME,5.3,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,1.7,0,N,GRASS,,IND,1
STEESE,19_2,2,PIME,2.4,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,2,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,3.2,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,3.4,0,N,MOSS,,IND,1
STEESE,19_2,2,PIME,1.7,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2,0,N,VAUL,,IND,1
STEESE,19_2,2,PIME,2.4,0,N,EQSC,,IND,1
STEESE,19_2,2,PIME,4,0,N,VAUL,,IND,1
